link,year,name,city,state,zip_code,us_news_rank,us_news_category,in_state_tuition,out_state_tuition,room_and_board,enrollment,app_deadline,public_status,coed_status,year_founded,religious_affiliation,calendar,setting,endowment,med_alum_start_salary,selectivity,acceptance_rate,student_faculty_ratio,four_yr_grad_rate,undergrad_pop,sports_division,men_greek_pct,women_greek_pct,on_campus_crimes,on_campus_pct,first_gen_pct,male_pct,female_pct
https://www.usnews.com/best-colleges/suny-plattsburgh-2849,2021,SUNY--Plattsburgh,Plattsburgh,NY,12901,75,Regional Universities North,9144,19190,14225,5258,rolling,Public,Coed,1889,None,Semester,Suburban,$21.7 million,43300,Selective,57,15:1,51,4871,NCAA III,NA,NA,17,NA,31,58,42
https://www.usnews.com/best-colleges/manhattanville-college-2760,2021,Manhattanville College,Purchase,NY,10577,81,Regional Universities North,40330,40330,14810,2535,rolling,Private,Coed,1841,None,Semester,Suburban,$31.2 million,52300,Selective,90,11:1,54,1541,NCAA III,0,0,NA,59,30,58,42
https://www.usnews.com/best-colleges/stevenson-university-2107,2021,Stevenson University,Stevenson,MD,21153,81,Regional Universities North,37808,37808,13966,3579,rolling,Private,Coed,1947,None,Semester,Suburban,$98.3 million,46800,Selective,81,15:1,49,3107,NCAA III,1,1,NA,54,31,64,36
https://www.usnews.com/best-colleges/eastern-university-3259,2021,Eastern University,St. Davids,PA,19087,83,Regional Universities North,34706,34706,11824,3100,rolling,Private,Coed,1952, American Baptist,Semester,Suburban,$30.5 million,43400,Selective,61,10:1,54,1752,NCAA III,NA,NA,NA,78,36,67,33
https://www.usnews.com/best-colleges/point-park-university-3357,2021,Point Park University,Pittsburgh,PA,15222,83,Regional Universities North,34200,34200,12680,3929,rolling,Private,Coed,1960,None,Semester,Urban,$47.0 million,43100,Selective,73,11:1,NA,3100,NAIA,NA,NA,9,34,29,61,39
https://www.usnews.com/best-colleges/roberts-wesleyan-college-2805,2021,Roberts Wesleyan College,Rochester,NY,14624,83,Regional Universities North,33500,33500,11110,1780,Aug. 20,Private,Coed,1866,Free Methodist,Semester,Suburban,$28.5 million +,46300,Selective,67,11:1,54,1293,NCAA II,0,0,NA,61,27,68,32
https://www.usnews.com/best-colleges/slippery-rock-university-3327,2021,Slippery Rock University of Pennsylvania,Slippery Rock,PA,16057,83,Regional Universities North,10482,18198,10968,8806,rolling,Public,Coed,1889,None,Semester,Rural,$36.0 million,43900,Selective,70,19:1,54,7468,NCAA II,6,7,7,37,29,56,44
https://www.usnews.com/best-colleges/suny-brockport-2841,2021,SUNY Brockport,Brockport,NY,14420,83,Regional Universities North,8926,18836,14160,7924,Aug. 1,Public,Coed,1835,None,Semester,Suburban,$14.1 million,44800,Selective,55,17:1,47,6673,NCAA III,2,2,NA,34,32,57,43
https://www.usnews.com/best-colleges/albertus-magnus-college-1374,2021,Albertus Magnus College,New Haven,CT,06511,88,Regional Universities North,35410,35410,14464,1419,Aug. 28,Private,Coed,1925,Roman Catholic,Differs by program,Suburban,$26.2 million,50400,Less selective,75,14:1,51,1116,NCAA III,0,0,NA,25,53,63,37
https://www.usnews.com/best-colleges/shippensburg-university-3326,2021,Shippensburg University of Pennsylvania,Shippensburg,PA,17257,88,Regional Universities North,13394,13872,12006,6084,rolling,Public,Coed,1871,None,Semester,Rural,$42.0 million +,46800,Selective,91,17:1,40,5274,NCAA II,11,11,NA,34,34,52,48
https://www.usnews.com/best-colleges/eastern-connecticut-state-university-1425,2021,Eastern Connecticut State University,Willimantic,CT,06226,90,Regional Universities North,12304,24578,14394,4971,rolling,Public,Coed,1889,None,Semester,Suburban,$16.3 million,47800,Selective,64,15:1,46,4800,NCAA III,NA,NA,NA,53,34,57,43
